ppg,trb,ast,fgp,per,ws,position,shooting_hand,draft,high_school,hof,url,hs_city,hs_state,hs_name,trad_position
6.3,1.6,2.9,37.0,12.2,0.6,Point Guard,Right,"Chicago Bulls, 2nd round (5th pick, 34th overall), 2000 NBA Draft","North Community  in  Minneapolis,        Minnesota",0,/players/e/elamikh01.html,Minneapolis,Minnesota,North Community ,Guard
0.0,-,0.0,0.0,-,0.0,Small Forward,Right,,"Harding  in  Saint Paul,        Minnesota",0,/players/e/eliasdo01.html,Saint Paul,Minnesota,Harding ,Forward
8.6,2.8,2.6,47.3,13.1,48.9,Small Forward,Right,"Milwaukee Bucks, 7th round (21st pick, 160th overall), 1985 NBA Draft","Power Memorial  in  New York,        New York",0,/players/e/eliema01.html,New York,New York,Power Memorial ,Forward
1.0,2.7,0.0,11.1,-,-0.1,Center,Right,,,0,/players/e/ellefra01.html,,,,Center
4.3,2.5,0.6,37.7,10.8,0.3,Power Forward,Right,"Detroit Pistons, 1st round (18th pick, 18th overall), 2016 NBA Draft","Rice Lake  in  Rice Lake,        Wisconsin",0,/players/e/ellenhe01.html,Rice Lake,Wisconsin,Rice Lake ,Forward
8.2,2.2,1.1,41.0,11.2,17.8,Shooting Guard,Right,"Minnesota Timberwolves, 1st round (28th pick, 28th overall), 2009 NBA Draft","The Episcopal Academy  in  Newtown Square,        Pennsylvania",0,/players/e/ellinwa01.html,Newtown Square,Pennsylvania,The Episcopal Academy ,Guard
7.0,3.6,1.4,49.4,12.3,3.0,Center,Right,"Philadelphia 76ers, 2nd round (20th pick, 42nd overall), 1977 NBA Draft","Pioneer  in  Ann Arbor,        Michigan",0,/players/e/elliobo01.html,Ann Arbor,Michigan,Pioneer ,Center
14.2,4.3,2.6,46.5,13.9,55.7,Small Forward,Right,"San Antonio Spurs, 1st round (3rd pick, 3rd overall), 1989 NBA Draft","Cholla  in  Tucson,        Arizona",0,/players/e/elliose01.html,Tucson,Arizona,Cholla ,Forward
3.6,2.9,0.7,43.1,10.2,2.5,Power Forward,Right,"Washington Bullets, 1st round (17th pick, 17th overall), 1977 NBA Draft","Parker  in  Chicago,        Illinois",0,/players/e/ellisbo02.html,Chicago,Illinois,Parker ,Forward
5.1,5.2,0.7,40.2,12.8,3.1,Power Forward,Right,"Minneapolis Lakers, 3rd round (1st pick, 16th overall), 1958 NBA Draft","Hamilton  in  Hamilton,        Ohio",0,/players/e/ellisbo01.html,Hamilton,Ohio,Hamilton ,Forward
15.7,3.5,1.4,47.9,16.0,84.7,Shooting Guard,Right,"Dallas Mavericks, 1st round (9th pick, 9th overall), 1983 NBA Draft","Marietta  in  Marietta,        Georgia",0,/players/e/ellisda01.html,Marietta,Georgia,Marietta ,Guard
5.8,2.0,0.6,52.7,16.4,4.6,Small Forward,Right,,"Frederick Douglass  in  Atlanta,        Georgia",0,/players/e/ellisha01.html,Atlanta,Georgia,Frederick Douglass ,Forward
8.8,5.1,1.4,39.8,12.1,5.0,Power Forward,Right,"San Francisco Warriors, 2nd round (3rd pick, 13th overall), 1966 NBA Draft","McClymonds  in  Oakland,        California",0,/players/e/ellisjo01.html,Oakland,California,McClymonds ,Forward
11.9,6.5,1.6,45.2,14.6,32.8,Power Forward,Right,"Denver Nuggets, 1st round (5th pick, 5th overall), 1992 NBA Draft","Lincoln  in  East St. Louis,        Illinois",0,/players/e/ellisla01.html,East St. Louis,Illinois,Lincoln ,Forward
3.0,2.4,0.3,43.3,11.9,1.2,Center,Right,"Los Angeles Clippers, 1st round (22nd pick, 22nd overall), 1991 NBA Draft","Mater Dei  in  Santa Ana,        California",0,/players/e/ellisle02.html,Santa Ana,California,Mater Dei ,Center
9.7,8.3,1.3,44.2,13.2,46.3,Center,Right,"Los Angeles Lakers, 1st round (6th pick, 6th overall), 1962 NBA Draft","Thomas Jefferson  in  Brooklyn,        New York",0,/players/e/ellisle01.html,Brooklyn,New York,Thomas Jefferson ,Center
17.8,3.5,4.6,45.1,16.0,41.9,Shooting Guard,Right,"Golden State Warriors, 2nd round (10th pick, 40th overall), 2005 NBA Draft","Lanier  in  Jackson,        Mississippi",0,/players/e/ellismo01.html,Jackson,Mississippi,Lanier ,Guard
9.5,6.7,1.5,51.0,15.2,21.8,Power Forward,Right,"Sacramento Kings, 1st round (1st pick, 1st overall), 1989 NBA Draft","Savannah  in  Savannah,        Georgia",0,/players/e/ellispe01.html,Savannah,Georgia,Savannah ,Forward
6.0,5.1,0.9,41.0,11.5,18.9,Power Forward,Right,"Washington Bullets, 1st round (13th pick, 13th overall), 1974 NBA Draft","Power Memorial  in  New York,        New York",0,/players/e/elmorle01.html,New York,New York,Power Memorial ,Forward
3.7,3.5,0.6,47.8,10.0,11.7,Center,Right,"Denver Nuggets, 2nd round (12th pick, 41st overall), 1999 NBA Draft","Maria Regina M.A.V.O.  in  Rotterdam,      Netherlands  ",0,/players/e/elsonfr01.html,Rotterdam,Netherlands,Maria Regina M.A.V.O. ,Center
7.8,2.2,2.6,40.2,8.7,-0.3,Shooting Guard,Right,"Atlanta Hawks, 3rd round (7th pick, 43rd overall), 1974 NBA Draft","Tipton  in  Tipton,        Indiana",0,/players/e/elstoda01.html,Tipton,Indiana,Tipton ,Guard
5.3,3.2,0.7,46.0,10.6,4.0,Power Forward,Right,"Los Angeles Clippers, 1st round (12th pick, 12th overall), 2002 NBA Draft","Thornton Township  in  Harvey,        Illinois",0,/players/e/elyme01.html,Harvey,Illinois,Thornton Township ,Forward
24.3,11.4,3.2,48.1,24.5,16.8,Center,Right,"Philadelphia 76ers, 1st round (3rd pick, 3rd overall), 2014 NBA Draft","The Rock School  in  Gainesville,        Florida",0,/players/e/embiijo01.html,Gainesville,Florida,The Rock School ,Center
12.5,9.1,1.4,44.0,15.1,37.8,Center,Right,"St. Louis Hawks, 3rd round (7th pick, 22nd overall), 1958 NBA Draft","Tecumseh  in  New Carlisle,        Ohio",0,/players/e/embrywa01.html,New Carlisle,Ohio,Tecumseh ,Center
1.4,0.6,0.1,46.2,8.5,0.1,Shooting Guard,Right,"Seattle SuperSonics, 2nd round (6th pick, 35th overall), 2004 NBA Draft","David W. Carter  in  Dallas,        Texas",0,/players/e/emmetan01.html,Dallas,Texas,David W. Carter ,Guard
0.9,-,0.3,12.0,-,-0.1,Small Forward,Right,,,0,/players/e/endrene01.html,,,,Forward
1.8,2.0,0.2,41.1,7.2,0.6,Center,Right,"Golden State Warriors, 3rd round (14th pick, 60th overall), 1982 NBA Draft","Stillwater  in  Stillwater,        Minnesota",0,/players/e/englech01.html,Stillwater,Minnesota,Stillwater ,Center
2.5,1.5,0.6,37.9,12.4,0.0,Power Forward,Right,,"Don Bosco Technical Institute  in  Rosemead,        California",0,/players/e/englewa01.html,Rosemead,California,Don Bosco Technical Institute ,Forward
9.9,2.1,2.1,43.5,11.6,1.1,Shooting Guard,Right,"Washington Bullets, 2nd round (10th pick, 37th overall), 1990 NBA Draft","Howard Career Center  in  Wilmington,        Delaware",0,/players/e/engliaj01.html,Wilmington,Delaware,Howard Career Center ,Guard
21.5,5.5,3.6,50.7,19.9,100.7,Small Forward,Right,"Milwaukee Bucks, 2nd round (6th pick, 23rd overall), 1976 NBA Draft","Dreher  in  Columbia,        South Carolina",1,/players/e/englial01.html,Columbia,South Carolina,Dreher ,Forward
1.5,1.1,0.3,26.2,3.8,-0.3,Small Forward,Right,"Portland Trail Blazers, 7th round (8th pick, 110th overall), 1970 NBA Draft",,0,/players/e/englicl01.html,,,,Forward
3.6,1.1,0.9,41.6,6.4,0.0,Shooting Guard,Right,,"Lower Richland  in  Columbia,        South Carolina",0,/players/e/englijo01.html,Columbia,South Carolina,Lower Richland ,Guard
2.9,0.9,0.6,37.5,7.9,0.2,Shooting Guard,Right,"Detroit Pistons, 2nd round (14th pick, 44th overall), 2012 NBA Draft","Notre Dame Preparatory School  in  Fitchburg,        Massachusetts",0,/players/e/engliki01.html,Fitchburg,Massachusetts,Notre Dame Preparatory School ,Guard
5.6,4.0,1.0,41.4,11.9,0.9,Small Forward,Right,"Phoenix Suns, 3rd round (3rd pick, 33rd overall), 1972 NBA Draft",,0,/players/e/englisc01.html,,,,Forward
7.8,-,0.9,38.0,-,4.2,Power Forward,Right,,"Rhinelander  in  Rhinelander,        Wisconsin",0,/players/e/engluge01.html,Rhinelander,Wisconsin,Rhinelander ,Forward
6.5,3.2,0.9,45.7,11.5,11.7,Small Forward,Right,"Atlanta Hawks, 2nd round (20th pick, 50th overall), 2013 NBA Draft","Ventura  in  Ventura,        California",0,/players/e/ennisja01.html,Ventura,California,Ventura ,Forward
4.2,1.3,1.9,41.9,10.3,1.3,Point Guard,Right,"Phoenix Suns, 1st round (18th pick, 18th overall), 2014 NBA Draft","Saint Benedict's Preparatory School  in  Newark,        New Jersey",0,/players/e/ennisty01.html,Newark,New Jersey,Saint Benedict's Preparatory School ,Guard
2.0,0.4,0.2,43.5,7.9,0.1,Small Forward,Right,"Golden State Warriors, 5th round (16th pick, 104th overall), 1977 NBA Draft","George Wythe  in  Richmond,        Virginia",0,/players/e/eppsra01.html,Richmond,Virginia,George Wythe ,Forward
3.8,2.8,0.4,54.6,10.1,1.8,Center,Right,"Boston Celtics, 2nd round (30th pick, 60th overall), 2008 NBA Draft",,0,/players/e/erdense01.html,,,,Center
8.2,4.6,1.4,34.7,8.9,-0.1,Small Forward,Right,"Rochester Royals, 5th round (7th pick, 43rd overall), 1954 NBA Draft","Automotive  in  Brooklyn,        New York",0,/players/e/eriasbo01.html,Brooklyn,New York,Automotive ,Forward
9.5,4.5,2.6,43.5,12.2,25.2,Small Forward,Right,"San Francisco Warriors, 3rd round (1st pick, 18th overall), 1965 NBA Draft","El Segundo  in  El Segundo,        California",0,/players/e/erickke01.html,El Segundo,California,El Segundo ,Forward
24.2,8.5,4.2,50.6,23.6,181.1,Small Forward,Right,"Milwaukee Bucks, 1st round (12th pick, 12th overall), 1972 NBA Draft","Roosevelt  in  Roosevelt,        New York",1,/players/e/ervinju01.html,Roosevelt,New York,Roosevelt ,Forward
2.8,3.9,0.5,46.3,10.6,4.0,Center,Right,"New Jersey Nets, 2nd round (5th pick, 34th overall), 1999 NBA Draft","New Knoxville  in  New Knoxville,        Ohio",0,/players/e/eschmev01.html,New Knoxville,Ohio,New Knoxville ,Center
2.8,-,0.6,36.2,-,0.6,Center,Left,,,0,/players/e/eskrija01.html,,,,Center
3.9,0.5,0.8,36.0,5.2,-0.6,Point Guard,Right,,,0,/players/e/esposvi01.html,,,,Guard
1.8,1.5,0.3,57.7,15.1,0.3,Power Forward,Right,,"Reynolds HS  in  Troutdale,        Oregon",0,/players/e/eubandr01.html,Troutdale,Oregon,Reynolds HS ,Forward
1.9,0.7,1.9,36.8,4.1,0.4,Point Guard,Right,"Boston Celtics, 13th round (7th pick, 175th overall), 1969 NBA Draft","Hillhouse  in  New Haven,        Connecticut",0,/players/e/evansbi01.html,New Haven,Connecticut,Hillhouse ,Guard
3.0,-,1.2,28.0,-,-0.3,Point Guard,Right,"Indianapolis Olympians, 4th round, 1949 BAA Draft",,0,/players/e/evansbo01.html,,,,Guard
3.7,1.6,0.8,38.1,11.8,1.7,Small Forward,Left,"Orlando Magic, 1st round (27th pick, 27th overall), 1996 NBA Draft","South  in  Terre Haute,        Indiana",0,/players/e/evansbr01.html,Terre Haute,Indiana,South ,Forward
4.4,2.1,1.0,45.0,10.3,0.1,Power Forward,Right,"Detroit Pistons, 8th round (5th pick, 157th overall), 1978 NBA Draft","Lincoln  in  Port Arthur,        Texas",0,/players/e/evansea01.html,Port Arthur,Texas,Lincoln ,Forward
1.3,0.8,0.8,34.0,3.5,-0.1,Shooting Guard,Right,"Golden State Warriors, 1st round (28th pick, 28th overall), 2018 NBA Draft","St. Michael the Archangel  in  Baton Rouge,        Louisiana",0,/players/e/evansja02.html,Baton Rouge,Louisiana,St. Michael the Archangel ,Guard
4.2,1.7,2.0,34.5,6.7,-0.4,Point Guard,Right,"Philadelphia 76ers, 2nd round (9th pick, 39th overall), 2017 NBA Draft","Justin F. Kimball  in  Dallas,        Texas",0,/players/e/evansja01.html,Dallas,Texas,Justin F. Kimball ,Guard
3.5,2.6,0.4,56.9,17.3,8.2,Small Forward,Right,"Utah Jazz, 2nd round (25th pick, 55th overall), 2010 NBA Draft","Crossett  in  Crossett,        Arkansas",0,/players/e/evansje01.html,Crossett,Arkansas,Crossett ,Forward
6.7,2.5,0.7,44.2,11.9,21.7,Shooting Guard,Right,,"Wichita Collegiate  in  Wichita,        Kansas",0,/players/e/evansma01.html,Wichita,Kansas,Wichita Collegiate ,Guard
7.7,1.4,2.6,45.2,12.0,9.3,Point Guard,Right,"Denver Nuggets, 1st round (21st pick, 21st overall), 1978 NBA Draft","Laurinburg Institute  in  Laurinburg,        North Carolina",0,/players/e/evansmi01.html,Laurinburg,North Carolina,Laurinburg Institute ,Guard
4.1,7.1,0.6,46.5,11.7,27.1,Power Forward,Right,,"Woodham  in  Pensacola,        Florida",0,/players/e/evansre01.html,Pensacola,Florida,Woodham ,Forward
15.7,4.6,4.8,44.0,17.1,28.4,Shooting Guard,Right,"Sacramento Kings, 1st round (4th pick, 4th overall), 2009 NBA Draft","American Christian School  in  Aston,        Pennsylvania",0,/players/e/evansty01.html,Aston,Pennsylvania,American Christian School ,Guard
3.4,1.2,1.4,38.9,8.3,0.8,Shooting Guard,Right,"Los Angeles Clippers, 2nd round (2nd pick, 32nd overall), 2005 NBA Draft","Willowridge  in  Houston,        Texas",0,/players/e/ewingda01.html,Houston,Texas,Willowridge ,Guard
21.0,9.8,1.9,50.4,21.0,126.4,Center,Right,"New York Knicks, 1st round (1st pick, 1st overall), 1985 NBA Draft","Cambridge Rindge & Latin  in  Cambridge,        Massachusetts",1,/players/e/ewingpa01.html,Cambridge,Massachusetts,Cambridge Rindge & Latin ,Center
0.4,0.3,0.3,0.0,0.6,-0.1,Small Forward,Right,"Sacramento Kings, 2nd round (13th pick, 43rd overall), 2008 NBA Draft","National Christian Academy  in  Fort Washington,        Maryland",0,/players/e/ewingpa02.html,Fort Washington,Maryland,National Christian Academy ,Forward
5.9,1.8,2.3,40.0,8.1,2.7,Point Guard,Right,"Utah Jazz, 1st round (5th pick, 5th overall), 2014 NBA Draft","Lake Ginninderra  in  Canberra,      Australia  ",0,/players/e/exumda01.html,Canberra,Australia,Lake Ginninderra ,Guard
6.3,2.7,0.8,41.1,8.6,-0.4,Small Forward,Right,"Cleveland Cavaliers, 1st round (30th pick, 30th overall), 2009 NBA Draft",,0,/players/e/eyengch01.html,,,,Forward
4.2,4.3,0.4,51.3,13.4,5.9,Center,Right,"Golden State Warriors, 1st round (30th pick, 30th overall), 2012 NBA Draft","Jesuit  in  Sacramento,        California",0,/players/e/ezelife01.html,Sacramento,California,Jesuit ,Center
7.6,-,1.3,28.8,-,1.5,Small Forward,Right,"Boston Celtics, 1947 BAA Draft","Power Memorial  in  New York,        New York",0,/players/e/ezersjo01.html,New York,New York,Power Memorial ,Forward
2.1,-,0.1,26.0,-,-0.2,Small Forward,Right,,,0,/players/f/fabeljo01.html,,,,Forward
6.6,3.2,0.7,40.4,11.9,1.8,Small Forward,Right,"Los Angeles Lakers, 2nd round (8th pick, 16th overall), 1965 NBA Draft","San Dieguito  in  San Dieguito,        California",0,/players/f/faircjo01.html,San Dieguito,California,San Dieguito ,Forward
3.2,-,0.8,30.7,-,1.4,Small Forward,Right,,,0,/players/f/farbmph01.html,,,,Forward
11.4,8.1,1.0,54.6,19.7,38.8,Center,Right,"Denver Nuggets, 1st round (22nd pick, 22nd overall), 2011 NBA Draft","Technology  in  Newark,        New Jersey",0,/players/f/farieke01.html,Newark,New Jersey,Technology ,Center
6.5,2.5,1.8,38.4,12.0,8.2,Shooting Guard,Right,"Syracuse Nationals, 2nd round (6th pick, 15th overall), 1954 NBA Draft","Winslow  in  Winslow,        Indiana",0,/players/f/farledi01.html,Winslow,Indiana,Winslow ,Guard
7.7,1.9,2.9,42.3,13.3,13.9,Point Guard,Right,"Los Angeles Lakers, 1st round (26th pick, 26th overall), 2006 NBA Draft","Taft  in  Woodland Hills,        California",0,/players/f/farmajo01.html,Woodland Hills,California,Taft ,Guard
2.4,0.6,1.0,31.0,6.0,0.0,Shooting Guard,Left,,"Flint Northwestern  in  Flint,        Michigan",0,/players/f/farmede01.html,Flint,Michigan,Flint Northwestern ,Guard
5.3,1.4,0.8,42.8,10.9,0.7,Shooting Guard,Right,"Dallas Mavericks, 1st round (20th pick, 20th overall), 1987 NBA Draft","Houston Academy  in  Dothan,        Alabama",0,/players/f/farmeji01.html,Dothan,Alabama,Houston Academy ,Guard
6.7,4.6,1.3,39.3,9.9,6.3,Small Forward,Right,"New York Knicks, 1st round (3rd pick, 3rd overall), 1958 NBA Draft","Richmond  in  Richmond,        California",0,/players/f/farmemi01.html,Richmond,California,Richmond ,Forward
5.3,3.2,0.8,39.5,15.5,3.2,Power Forward,Right,,"Artesia  in  Lakewood,        California",0,/players/f/farmeto01.html,Lakewood,California,Artesia ,Forward
6.7,-,0.6,29.5,-,1.7,Small Forward,Right,,"Cleveland Heights  in  Cleveland Heights,        Ohio",0,/players/f/faughbo01.html,Cleveland Heights,Ohio,Cleveland Heights ,Forward
4.4,3.5,0.4,43.5,11.0,0.3,Center,Right,,,0,/players/f/favervi01.html,,,,Center
11.6,7.2,1.1,52.5,18.9,49.5,Power Forward,Right,"New Jersey Nets, 1st round (3rd pick, 3rd overall), 2010 NBA Draft","South Atlanta  in  Atlanta,        Georgia",0,/players/f/favorde01.html,Atlanta,Georgia,South Atlanta ,Forward
4.1,3.4,0.4,56.1,19.6,0.8,Power Forward,Right,"Dallas Mavericks, 2nd round (4th pick, 34th overall), 2007 NBA Draft","Ralston Valley  in  Arvada,        Colorado",0,/players/f/fazekni01.html,Arvada,Colorado,Ralston Valley ,Forward
0.9,0.9,0.1,30.0,2.2,-0.1,Small Forward,Right,"San Francisco Warriors, 3rd round (7th pick, 23rd overall), 1962 NBA Draft","Zephyr Hills  in  Zephyr Hills,        Florida",0,/players/f/fedorda01.html,Zephyr Hills,Florida,Zephyr Hills ,Forward
13.3,-,2.0,36.2,-,41.7,Small Forward,Right,,"Lowell  in  San Francisco,        California",0,/players/f/feeribo01.html,San Francisco,California,Lowell ,Forward
5.2,1.5,0.8,53.1,15.9,1.5,Shooting Guard,Right,"Phoenix Suns, 2nd round (16th pick, 33rd overall), 1976 NBA Draft","Alpena  in  Alpena,        Michigan",0,/players/f/feherbu01.html,Alpena,Michigan,Alpena ,Guard
4.5,7.1,0.7,42.4,12.4,8.2,Center,Right,"Philadelphia 76ers, 2nd round (19th pick, 48th overall), 1996 NBA Draft","Lexington  in  Lexington,        Ohio",0,/players/f/feickja01.html,Lexington,Ohio,Lexington ,Center
3.0,0.6,0.6,28.6,12.2,0.0,Point Guard,Right,"Minneapolis Lakers, 1953 NBA Draft","DePaul Academy  in  Chicago,        Illinois",0,/players/f/feierro01.html,Chicago,Illinois,DePaul Academy ,Guard
3.1,1.4,1.1,22.8,2.2,-0.6,Point Guard,Right,,,0,/players/f/feigege01.html,,,,Guard
4.3,3.0,0.5,43.3,9.8,1.4,Center,Right,"Houston Rockets, 2nd round (19th pick, 43rd overall), 1986 NBA Draft","Santa Rita  in  Tucson,        Arizona",0,/players/f/feitlda01.html,Tucson,Arizona,Santa Rita ,Center
3.8,1.0,1.3,36.4,9.3,-0.4,Point Guard,Left,"Atlanta Hawks, 2nd round (24th pick, 54th overall), 2016 NBA Draft","Pershing  in  Detroit,        Michigan",0,/players/f/feldeka01.html,Detroit,Michigan,Pershing ,Guard
4.6,4.1,0.7,56.8,14.2,7.7,Center,Right,,,0,/players/f/feliccr01.html,,,,Center
2.7,0.9,0.6,50.0,13.3,0.0,Shooting Guard,Right,"Cleveland Cavaliers, 2nd round (3rd pick, 33rd overall), 2013 NBA Draft","Millenium  in  Goodyear,        Arizona",0,/players/f/felixca01.html,Goodyear,Arizona,Millenium ,Guard
1.5,1.1,0.2,24.0,-1.1,-0.3,Small Forward,Right,,"Inglewood  in  Inglewood,        California",0,/players/f/felixno01.html,Inglewood,California,Inglewood ,Forward
10.9,8.9,0.7,41.2,16.9,39.6,Center,Right,"Baltimore Bullets, 1st round (1st pick, 1st overall), 1953 NBA Draft","Metropolitan  in  New York,        New York",0,/players/f/felixra01.html,New York,New York,Metropolitan ,Center
11.2,3.0,5.2,41.2,13.8,40.2,Point Guard,Right,"Charlotte Bobcats, 1st round (5th pick, 5th overall), 2005 NBA Draft","Latta  in  Latta,        South Carolina",0,/players/f/feltora01.html,Latta,South Carolina,Latta ,Guard
2.8,1.2,0.9,34.4,10.2,2.1,Shooting Guard,Right,"Fort Wayne Pistons, 3rd round (4th pick, 23rd overall), 1951 NBA Draft","South Shore  in  Chicago,        Illinois",0,/players/f/fendlja01.html,Chicago,Illinois,South Shore ,Guard
2.6,-,0.5,22.5,-,-0.1,Small Forward,Right,,"Port Richmond  in  Staten Island,        New York",0,/players/f/fenlewa01.html,Staten Island,New York,Port Richmond ,Forward
1.9,0.6,0.1,41.7,11.3,0.0,Small Forward,Right,,"Everett  in  Lansing,        Michigan",0,/players/f/fergude01.html,Lansing,Michigan,Everett ,Forward
5.2,1.4,0.7,42.5,6.7,4.0,Shooting Guard,Right,"Oklahoma City Thunder, 1st round (21st pick, 21st overall), 2017 NBA Draft","Advanced Prep International  in  Dallas,        Texas",0,/players/f/fergute01.html,Dallas,Texas,Advanced Prep International ,Guard
9.1,2.4,2.2,39.9,14.0,14.2,Shooting Guard,Right,"Phoenix Suns, 1st round (24th pick, 24th overall), 2007 NBA Draft",,0,/players/f/fernaru01.html,,,,Guard
2.4,1.7,0.4,44.5,11.7,3.3,Center,Right,"Cleveland Cavaliers, 4th round (8th pick, 62nd overall), 1975 NBA Draft","Skyline  in  Oakland,        California",0,/players/f/fernser01.html,Oakland,California,Skyline ,Center
6.8,2.2,2.5,36.8,9.4,8.9,Shooting Guard,Right,"St. Louis Hawks, 3rd round (1st pick, 15th overall), 1955 NBA Draft","Brooklyn Technical  in  Brooklyn,        New York",0,/players/f/ferraal01.html,Brooklyn,New York,Brooklyn Technical ,Guard
0.8,1.1,0.1,5.6,-7.6,-0.2,Center,Right,"Portland Trail Blazers, 2nd round (1st pick, 26th overall), 1988 NBA Draft","Colegro Objectivo  in  Sao Paolo,      Brazil  ",0,/players/f/ferrero01.html,Sao Paolo,Brazil,Colegro Objectivo ,Center
6.4,1.9,0.9,48.0,12.9,15.7,Small Forward,Right,,"Calvert  in  Towson,        Maryland",0,/players/f/ferredu01.html,Towson,Maryland,Calvert ,Forward
8.6,2.4,2.6,42.3,12.2,6.8,Shooting Guard,Right,,"Park Tudor  in  Indianapolis,        Indiana",0,/players/f/ferreyo01.html,Indianapolis,Indiana,Park Tudor ,Guard
5.8,4.0,1.6,33.2,-,7.6,Small Forward,Right,"Minneapolis Lakers, 1948 BAA Draft","Ogden  in  Ogden,        Utah",0,/players/f/ferriar01.html,Ogden,Utah,Ogden ,Forward
